0.000000,0.995000,0.000000,0.000000
1.002937,0.851215,0.001695,0.027098
1.016834,0.849900,0.001693,0.027319
1.030932,0.849004,0.001692,0.027208
1.045316,0.847733,0.001737,0.027258
1.059748,0.846435,0.001702,0.027344
1.074444,0.844991,0.001729,0.027700
1.089368,0.843820,0.001696,0.027678
1.104586,0.842548,0.001730,0.027719
1.119812,0.841170,0.001723,0.027915
1.135356,0.839889,0.001733,0.027967
1.151207,0.838328,0.001709,0.028386
1.167174,0.836748,0.001715,0.028522
1.183370,0.835278,0.001747,0.028554
1.199792,0.833852,0.001735,0.028737
1.216320,0.832557,0.001808,0.028699
1.233170,0.830989,0.001769,0.028939
1.250376,0.829770,0.001731,0.029026
1.267755,0.828472,0.001735,0.028969
1.285372,0.827117,0.001720,0.029399
1.303218,0.825896,0.001723,0.029697
1.321249,0.824457,0.001701,0.029615
1.339567,0.823298,0.001752,0.029700
1.358172,0.821972,0.001798,0.029620
1.377115,0.820587,0.001792,0.029783
1.396194,0.819111,0.001728,0.029724
1.415488,0.817922,0.001744,0.029831
1.435182,0.816398,0.001783,0.030100
1.455271,0.814867,0.001777,0.030453
1.475328,0.813235,0.001759,0.030493
1.495911,0.811939,0.001819,0.030542
1.516796,0.810013,0.001765,0.030719
1.537642,0.808498,0.001787,0.030734
1.559140,0.806889,0.001805,0.030933
1.580703,0.805611,0.001797,0.031285
1.602628,0.804309,0.001778,0.031326
1.624920,0.802485,0.001847,0.031383
1.647401,0.800830,0.001767,0.031548
1.670416,0.799443,0.001867,0.031864
1.693559,0.798183,0.001844,0.031891
1.717066,0.796367,0.001821,0.031754
1.740919,0.795239,0.001874,0.031755
1.764975,0.794202,0.001833,0.032009
1.789589,0.792874,0.001790,0.031992
1.814511,0.791048,0.001821,0.032129
1.839691,0.789807,0.001835,0.032225
1.865129,0.788535,0.001840,0.032293
1.891065,0.787046,0.001850,0.032441
1.917407,0.785783,0.001874,0.032592
1.944065,0.784150,0.001876,0.032850
1.971004,0.782300,0.001850,0.032585
1.998524,0.780898,0.001897,0.033242
2.026208,0.779733,0.001884,0.033335
2.054420,0.778437,0.001876,0.032933
2.082920,0.776741,0.001909,0.032894
2.111761,0.775011,0.001868,0.033177
2.141296,0.773326,0.001858,0.033070
2.170866,0.771620,0.001880,0.033070
2.201088,0.770196,0.001850,0.032968
2.231728,0.768330,0.001857,0.033199
2.262687,0.766524,0.001915,0.032916
2.294117,0.765115,0.001928,0.032988
2.326013,0.764033,0.001906,0.032987
2.358326,0.761887,0.001924,0.033284
2.391020,0.760420,0.001957,0.033164
2.424349,0.758885,0.001926,0.033469
2.457838,0.758020,0.001880,0.033713
2.492154,0.756539,0.001953,0.033727
2.526751,0.754961,0.001886,0.033568
2.561921,0.753509,0.001921,0.033424
2.597406,0.751943,0.001920,0.033365
2.633633,0.750574,0.001974,0.033546
2.670184,0.748963,0.001942,0.033392
2.707258,0.747172,0.001934,0.033881
2.744980,0.746030,0.001898,0.034071
2.783121,0.744472,0.001974,0.034021
2.821781,0.742689,0.001960,0.034542
2.861083,0.741217,0.001893,0.034817
2.900746,0.739835,0.002007,0.035440
2.940986,0.738039,0.002013,0.035895
2.981948,0.736696,0.001958,0.036522
3.023300,0.734987,0.002032,0.036660
3.065467,0.733626,0.001946,0.036886
3.107955,0.732148,0.001979,0.037250
3.151224,0.730654,0.002043,0.036905
3.195072,0.729250,0.001977,0.037013
3.239330,0.728239,0.002003,0.037031
3.284309,0.726889,0.001993,0.037089
3.330060,0.725274,0.001925,0.037183
3.376454,0.723909,0.002009,0.037216
3.423180,0.722476,0.002005,0.037226
3.470911,0.721320,0.001979,0.037612
3.518991,0.719861,0.002048,0.037718
3.567932,0.718593,0.002026,0.037483
3.617585,0.716561,0.002006,0.037691
3.667872,0.715030,0.002010,0.038073
3.718996,0.713663,0.002046,0.038573
3.770550,0.712537,0.002043,0.038821
3.822981,0.711141,0.002018,0.039372
3.876234,0.709737,0.002026,0.038910
3.929791,0.708283,0.002127,0.039053
3.984667,0.706872,0.002019,0.039273
4.040038,0.705876,0.002068,0.039139
4.096138,0.704598,0.002093,0.039305
4.153107,0.703302,0.002065,0.038890
4.210887,0.701959,0.002104,0.038917
4.269345,0.700526,0.002085,0.039040
4.328758,0.699372,0.002084,0.039374
4.388931,0.698307,0.002117,0.040023
4.450040,0.696637,0.002140,0.040245
4.511844,0.695263,0.002075,0.040117
4.574553,0.693822,0.002130,0.039719
4.638123,0.691920,0.002095,0.039675
4.702565,0.690787,0.002051,0.039978
4.767984,0.689876,0.002185,0.040685
4.834240,0.688615,0.002146,0.040363
4.901515,0.687267,0.002149,0.041254
4.969615,0.686067,0.002097,0.041639
5.038650,0.685039,0.002174,0.041379
5.108773,0.682917,0.002159,0.041086
5.179677,0.682026,0.002173,0.040865
5.251777,0.680963,0.002191,0.040458
5.324786,0.679000,0.002157,0.040155
5.398743,0.677580,0.002201,0.039903
5.473919,0.675922,0.002190,0.039950
5.550060,0.675028,0.002163,0.040077
5.627087,0.674287,0.002200,0.040411
5.705534,0.673474,0.002154,0.040501
5.784706,0.672104,0.002162,0.040944
5.865040,0.670622,0.002173,0.041057
5.946751,0.669489,0.002174,0.041312
6.029459,0.668133,0.002211,0.041560
6.113101,0.666802,0.002184,0.041673
6.198210,0.664670,0.002206,0.042150
6.284344,0.663465,0.002179,0.042277
6.371707,0.661611,0.002172,0.042300
6.460309,0.659854,0.002192,0.042680
6.550260,0.659233,0.002205,0.042804
6.641185,0.657493,0.002180,0.043289
6.733615,0.656759,0.002212,0.043464
6.827286,0.655170,0.002256,0.043404
6.922086,0.653991,0.002200,0.043597
7.018302,0.652576,0.002242,0.043539
7.116092,0.650998,0.002298,0.043083
7.215028,0.649233,0.002283,0.042620
7.315371,0.648507,0.002236,0.043073
7.417121,0.647337,0.002263,0.043533
7.520130,0.646750,0.002230,0.043175
7.624689,0.644661,0.002247,0.043597
7.730607,0.643524,0.002240,0.043740
7.838162,0.642324,0.002292,0.044036
7.947192,0.640750,0.002367,0.044127
8.057721,0.640111,0.002272,0.044167
8.169845,0.638693,0.002318,0.043758
8.283336,0.637552,0.002312,0.043595
8.398508,0.635957,0.002249,0.044216
8.515254,0.633585,0.002200,0.044703
8.633822,0.632380,0.002318,0.043604
8.753774,0.631415,0.002263,0.044193
8.875385,0.630126,0.002236,0.044585
8.999024,0.629450,0.002245,0.044868
9.124194,0.628739,0.002300,0.045059
9.251067,0.627183,0.002338,0.044966
9.379680,0.626191,0.002393,0.045202
9.509972,0.624887,0.002337,0.044456
9.642377,0.623624,0.002364,0.044690
9.776448,0.623026,0.002359,0.044893
9.912425,0.622015,0.002410,0.045259
10.050195,0.620900,0.002303,0.046143
10.189951,0.619920,0.002363,0.046044
10.331697,0.619578,0.002365,0.045988
10.475323,0.618002,0.002357,0.045905
10.621084,0.615926,0.002341,0.046051
10.768804,0.614530,0.002326,0.046409
10.918596,0.613572,0.002434,0.046717
11.070333,0.613076,0.002360,0.047070
11.224253,0.612289,0.002405,0.047990
11.380384,0.609726,0.002466,0.047790
11.538700,0.608057,0.002454,0.047486
11.699191,0.606917,0.002384,0.048480
11.861809,0.605865,0.002396,0.048145
12.026819,0.604478,0.002448,0.048142
12.193991,0.603611,0.002343,0.047659
12.363615,0.602530,0.002474,0.047191
12.535553,0.600413,0.002508,0.047650
12.709825,0.599007,0.002484,0.047549
12.886716,0.597893,0.002446,0.048406
13.065960,0.596343,0.002545,0.048646
