0.000000,0.001000,0.000000,-nan
0.827178,0.001404,0.588420,0.001207
1.666341,0.001472,0.287117,0.001344
2.132614,0.001515,0.424805,0.001467
2.567504,0.001524,0.538375,0.001552
2.974404,0.001537,0.650526,0.001624
3.365232,0.001581,0.766695,0.001699
3.733915,0.001587,0.861555,0.001760
4.090260,0.001599,0.960037,0.001817
4.435990,0.001614,1.055596,0.001874
4.775521,0.001635,1.144846,0.001918
5.107257,0.001642,1.227697,0.001960
5.427671,0.001663,1.305725,0.002015
5.728384,0.001690,1.378011,0.002062
6.035324,0.001715,1.459842,0.002125
6.327584,0.001734,1.528005,0.002168
6.611643,0.001742,1.593887,0.002199
6.896796,0.001776,1.665968,0.002258
7.166141,0.001827,1.730932,0.002332
7.436109,0.001829,1.807089,0.002329
7.721048,0.001836,1.874987,0.002363
7.990766,0.001852,1.935512,0.002396
8.247089,0.001883,1.993878,0.002452
8.509442,0.001898,2.048510,0.002489
8.767255,0.001903,2.107335,0.002507
9.018680,0.001930,2.165347,0.002549
9.269737,0.001948,2.221674,0.002584
9.508468,0.001961,2.275048,0.002626
9.736620,0.001985,2.330360,0.002678
9.977740,0.001986,2.390420,0.002713
10.197874,0.001999,2.444805,0.002747
10.430364,0.002004,2.502906,0.002778
10.648105,0.002028,2.545554,0.002823
10.883997,0.002040,2.603565,0.002850
11.106270,0.002044,2.656223,0.002873
11.322511,0.002043,2.701756,0.002876
11.551260,0.002039,2.764051,0.002883
11.777181,0.002042,2.818570,0.002904
11.950804,0.002039,2.835766,0.002916
12.158544,0.002048,2.867924,0.002938
12.375918,0.002051,2.910105,0.002952
12.600844,0.002061,2.962701,0.002972
12.822437,0.002055,3.009919,0.002973
13.041652,0.002046,3.057785,0.002983
13.263139,0.002047,3.103738,0.002986
13.495955,0.002044,3.157192,0.002988
13.718449,0.002058,3.213115,0.003012
13.940796,0.002056,3.253253,0.003020
14.161901,0.002074,3.298821,0.003048
14.394312,0.002071,3.355183,0.003055
14.634498,0.002084,3.414375,0.003081
14.874348,0.002080,3.471344,0.003084
15.111635,0.002083,3.523416,0.003103
15.352336,0.002070,3.577316,0.003100
15.596293,0.002078,3.634475,0.003132
15.827656,0.002090,3.692975,0.003154
16.069535,0.002073,3.752565,0.003142
16.300782,0.002075,3.793493,0.003153
16.555680,0.002070,3.851957,0.003161
16.797395,0.002082,3.895054,0.003182
17.043033,0.002073,3.943300,0.003180
