0.000000,1.000000
0.827178,1.000000
1.666341,0.683647
2.132614,0.622262
2.567504,0.593225
2.974404,0.567626
3.365232,0.547376
3.733915,0.534259
4.090260,0.515155
4.435990,0.504457
4.775521,0.491085
5.107257,0.482298
5.427671,0.474401
5.728384,0.465232
6.035324,0.460647
6.327584,0.453770
6.611643,0.447402
6.896796,0.443199
7.166141,0.439251
7.436109,0.434157
7.721048,0.433265
7.990766,0.431737
8.247089,0.427916
8.509442,0.424733
8.767255,0.422313
9.018680,0.418874
9.269737,0.417473
9.508468,0.414417
9.736620,0.410087
9.977740,0.406521
10.197874,0.401936
10.430364,0.398370
10.648105,0.395441
10.883997,0.393912
11.106270,0.391493
11.322511,0.388563
11.551260,0.387290
11.777181,0.386271
11.950804,0.380158
12.158544,0.378248
12.375918,0.376465
12.600844,0.375573
12.822437,0.374554
13.041652,0.373026
13.263139,0.370479
13.495955,0.370097
13.718449,0.368696
13.940796,0.367168
14.161901,0.366403
14.394312,0.365130
14.634498,0.364620
14.874348,0.364238
15.111635,0.363474
15.352336,0.361819
15.596293,0.361309
15.827656,0.358635
16.069535,0.356979
16.300782,0.355578
16.555680,0.354305
16.797395,0.353286
17.043033,0.352140
17.311883,0.350611
17.585866,0.350611
17.852768,0.349083
18.122163,0.347555
18.391202,0.346409
18.658568,0.345008
18.943482,0.343607
19.217982,0.342333
19.470857,0.339022
19.742175,0.335965
20.039882,0.335201
20.348648,0.334310
20.653741,0.333800
20.952463,0.331253
21.241731,0.327942
21.510813,0.324631
21.811938,0.323994
22.133654,0.323230
22.451815,0.322211
22.794836,0.320937
23.123358,0.319791
23.455405,0.318136
23.783744,0.317371
24.117412,0.316735
24.447496,0.315206
24.788479,0.313678
25.143286,0.312914
25.484010,0.310876
25.812168,0.309093
26.141453,0.307056
26.526030,0.305400
26.903088,0.302471
27.295286,0.301834
27.636350,0.299669
28.012684,0.297759
28.389584,0.296358
28.775538,0.295211
29.192115,0.294702
29.608122,0.294193
30.020640,0.292410
30.433907,0.291518
30.869087,0.290881
31.306088,0.290245
31.714808,0.288462
32.162513,0.288334
32.614296,0.286806
33.042729,0.285660
33.475700,0.284259
33.914126,0.281839
34.388563,0.280438
34.878632,0.279165
35.299413,0.277382
35.775044,0.276235
36.279807,0.276108
36.742691,0.274070
37.225358,0.272287
37.754086,0.272033
38.287789,0.271651
38.824161,0.270504
39.330946,0.269358
39.851909,0.268212
40.412709,0.267066
40.991905,0.265792
41.589547,0.264391
42.202265,0.262608
42.756448,0.261207
43.289242,0.258151
43.878379,0.257387
44.447761,0.255349
45.057539,0.254840
45.688796,0.254840
46.295914,0.254203
46.917435,0.252929
47.566166,0.251019
48.218110,0.249491
48.928123,0.246689
49.592780,0.244396
50.287291,0.243123
51.007897,0.241977
51.709527,0.240576
52.459264,0.238920
53.196889,0.238665
53.840506,0.234972
54.555372,0.232807
55.244790,0.230260
56.028349,0.229496
56.825538,0.228604
57.583140,0.226949
58.381213,0.226821
59.092321,0.224656
59.891188,0.223510
60.738565,0.221218
61.547531,0.220581
62.414523,0.219435
63.150514,0.218034
63.907540,0.216123
64.684272,0.214086
65.588748,0.212303
66.526679,0.210774
67.314660,0.208355
68.259070,0.207845
69.114986,0.206317
70.065092,0.205043
71.000619,0.203006
71.901079,0.200841
72.833247,0.199312
73.728169,0.197911
74.703061,0.196383
75.478023,0.193327
76.290559,0.190015
77.274675,0.188996
78.314198,0.187850
79.395989,0.187468
80.568160,0.186322
81.712924,0.185685
82.592637,0.182756
83.581349,0.180209
84.604417,0.177152
85.703063,0.174860
86.849038,0.172822
88.054662,0.171421
89.259153,0.169256
90.464422,0.168110
91.740999,0.165181
92.980801,0.162761
94.235513,0.161870
95.489572,0.160214
96.635318,0.158686
98.042201,0.155374
99.449402,0.154101
100.849291,0.153846
102.187358,0.151936
103.764828,0.148752
105.234066,0.146587
106.828413,0.144294
108.288761,0.143530
109.490095,0.141111
110.948792,0.140856
112.555835,0.139964
114.460882,0.138054
115.898380,0.137035
117.514506,0.135380
118.879769,0.133342
120.489455,0.132578
122.112690,0.131941
123.822948,0.130667
125.342919,0.130158
126.778903,0.128630
128.293586,0.127356
129.858673,0.126337
131.439174,0.124682
133.095320,0.123917
134.831833,0.122389
136.565580,0.121880
137.932320,0.119842
139.806162,0.117932
141.758055,0.117550
143.736574,0.116531
145.938853,0.114875
147.983754,0.114111
150.139890,0.112965
152.313227,0.112073
154.464658,0.110545
156.388007,0.107998
158.297428,0.106215
160.595387,0.104687
162.860013,0.103795
165.141605,0.103413
166.661968,0.102012
168.785260,0.101375
170.782187,0.100229
173.213174,0.099083
174.613608,0.096791
176.759393,0.096154
178.938782,0.094753
181.718770,0.093479
184.347477,0.093097
186.380382,0.091569
188.891514,0.090423
191.828221,0.089277
195.074200,0.086857
196.554733,0.085711
198.908887,0.084947
201.970934,0.083546
205.023297,0.082781
206.705873,0.080489
209.801559,0.077942
212.675412,0.076541
215.665353,0.076032
218.019509,0.075395
220.757551,0.073612
223.760924,0.072848
226.725746,0.072211
230.094983,0.069791
234.145971,0.068390
236.978009,0.067117
239.632917,0.065843
242.819726,0.065588
245.996148,0.064824
249.158765,0.063296
251.720796,0.061768
254.849075,0.059985
258.369197,0.058202
261.967140,0.056928
265.700057,0.055527
268.434868,0.054508
271.857455,0.053490
274.453484,0.050815
279.163268,0.049924
283.721279,0.048013
289.568930,0.046103
292.743940,0.045721
292.862751,0.042155
296.501764,0.041391
300.512068,0.041263
304.496170,0.040245
309.705677,0.038844
313.659917,0.037825
317.656611,0.037697
323.401814,0.036806
327.828449,0.035278
333.721378,0.033495
337.243847,0.032731
340.051210,0.031457
344.548176,0.029929
350.352022,0.029419
356.096422,0.029037
363.097167,0.028018
365.411759,0.027254
367.630543,0.025599
373.895572,0.024834
377.101114,0.024070
378.132921,0.023051
381.302432,0.022924
387.084457,0.021651
394.062529,0.021014
399.719517,0.020504
406.695158,0.019868
412.330602,0.019868
419.548761,0.019613
426.223821,0.018976
431.883391,0.018976
438.528006,0.017702
441.095390,0.016429
447.072119,0.016429
453.746089,0.015920
456.806274,0.015537
457.629372,0.014391
459.001456,0.014009
465.837309,0.012736
471.504844,0.012481
482.853139,0.011207
490.091272,0.011080
494.366364,0.010698
496.532231,0.009552
503.410499,0.009552
508.872795,0.009042
516.949989,0.008915
524.152194,0.008915
531.314363,0.008915
537.058972,0.008278
552.421487,0.007005
560.106936,0.006877
567.815628,0.006877
575.738828,0.006750
592.495929,0.006368
600.503644,0.006368
611.371155,0.006113
618.997374,0.005858
627.605113,0.005858
636.353984,0.005858
644.877579,0.005858
628.028735,0.005476
637.997427,0.005222
655.071437,0.004840
664.185605,0.004840
673.410613,0.004840
681.973574,0.004840
678.093283,0.004330
687.227359,0.004330
682.386904,0.004075
676.209067,0.003821
701.705976,0.003439
718.140700,0.002802
761.858459,0.002420
717.244747,0.001910
727.224276,0.001910
737.376268,0.001910
747.617156,0.001910
758.103468,0.001910
768.610846,0.001910
779.372234,0.001910
788.033117,0.001910
680.729589,0.001401
687.353366,0.001401
727.106813,0.000891
737.310215,0.000891
747.410101,0.000891
757.781190,0.000891
768.397207,0.000891
779.064214,0.000891
790.016255,0.000891
800.894146,0.000891
812.193806,0.000891
818.174037,0.000891
779.830535,0.000509
790.721528,0.000509
799.721189,0.000509
