0.000000,0.995000,0.000000,0.000000
1.002905,0.850569,0.001698,0.026413
1.016895,0.849096,0.001681,0.026324
1.030939,0.847983,0.001734,0.026255
1.045376,0.847015,0.001702,0.026370
1.059784,0.845904,0.001716,0.026396
1.074491,0.844567,0.001699,0.026595
1.089429,0.843208,0.001727,0.026445
1.104486,0.841958,0.001714,0.026333
1.119875,0.840565,0.001702,0.026562
1.135458,0.839225,0.001708,0.026644
1.151100,0.837944,0.001774,0.026706
1.167031,0.836594,0.001701,0.026837
1.183289,0.835217,0.001682,0.026673
1.199832,0.833679,0.001759,0.027041
1.216344,0.832202,0.001752,0.027289
1.233306,0.830792,0.001750,0.027370
1.250444,0.829431,0.001773,0.027377
1.267796,0.828050,0.001789,0.027681
1.285350,0.826687,0.001795,0.027953
1.303212,0.825423,0.001767,0.028017
1.321282,0.824144,0.001730,0.028136
1.339664,0.822575,0.001732,0.028082
1.358224,0.821250,0.001778,0.028141
1.377185,0.819521,0.001778,0.028257
1.396279,0.818102,0.001771,0.028364
1.415675,0.816713,0.001753,0.028399
1.435329,0.815452,0.001760,0.028609
1.455225,0.814131,0.001776,0.028746
1.475460,0.812467,0.001772,0.028896
1.495908,0.810950,0.001709,0.028989
1.516615,0.809783,0.001826,0.029043
1.537698,0.808465,0.001778,0.029322
1.559030,0.806965,0.001786,0.029541
1.580686,0.805852,0.001801,0.029796
1.602626,0.804427,0.001793,0.029315
1.624960,0.802825,0.001810,0.029545
1.647506,0.801815,0.001802,0.029636
1.670387,0.800490,0.001853,0.029853
1.693562,0.799208,0.001825,0.029886
1.717089,0.797594,0.001810,0.030290
1.740897,0.796046,0.001759,0.030525
1.765081,0.794310,0.001755,0.030633
1.789695,0.793156,0.001805,0.030490
1.814560,0.791773,0.001835,0.030684
1.839756,0.790815,0.001841,0.030887
1.865315,0.789296,0.001887,0.030907
1.891128,0.787975,0.001828,0.030813
1.917345,0.786544,0.001821,0.031120
1.944064,0.785175,0.001819,0.031810
1.971069,0.783935,0.001834,0.032267
1.998423,0.782298,0.001871,0.032380
2.026297,0.780756,0.001824,0.032458
2.054352,0.779317,0.001892,0.032700
2.083005,0.777850,0.001868,0.032817
2.111801,0.775892,0.001846,0.032874
2.141149,0.774606,0.001895,0.032808
2.170927,0.773298,0.001864,0.032698
2.201057,0.771417,0.001838,0.032939
2.231775,0.769729,0.001880,0.032910
2.262691,0.767748,0.001865,0.032766
2.294128,0.766083,0.001924,0.032902
2.325909,0.765131,0.001876,0.033040
2.358320,0.763613,0.001914,0.032775
2.391035,0.762267,0.001901,0.032973
2.424314,0.760560,0.001891,0.033228
2.458013,0.759646,0.001908,0.033669
2.492037,0.757642,0.001948,0.033520
2.526851,0.756244,0.001955,0.034104
2.561919,0.754660,0.001906,0.034187
2.597467,0.752646,0.001923,0.034473
2.633599,0.751146,0.001922,0.034526
2.670149,0.750317,0.001940,0.035000
2.707223,0.748690,0.001903,0.034971
2.744937,0.747431,0.001963,0.034725
2.782989,0.746115,0.001913,0.034767
2.821734,0.744490,0.001925,0.034717
2.860912,0.743358,0.001982,0.034921
2.900627,0.742396,0.001978,0.035019
2.940925,0.741298,0.001996,0.035620
2.981865,0.739971,0.001989,0.035785
3.023355,0.738710,0.001984,0.035966
3.065475,0.737579,0.001997,0.036098
3.108022,0.736283,0.001927,0.036088
3.151057,0.734990,0.001974,0.036239
3.195038,0.733308,0.001997,0.036620
3.239243,0.731798,0.001996,0.036721
3.284449,0.730096,0.002016,0.036687
3.330128,0.728521,0.002016,0.036817
3.376335,0.726827,0.002000,0.037138
3.423334,0.725004,0.002026,0.036395
3.470885,0.723790,0.001979,0.036751
3.519130,0.722996,0.002023,0.036561
3.568007,0.721402,0.002011,0.036762
3.617638,0.719698,0.002047,0.037296
3.667851,0.718544,0.002052,0.037278
3.719023,0.717333,0.002044,0.037852
3.770629,0.715508,0.002066,0.038186
